RollNo,CourseNo,ColorGroup,Type,SortOrder
CS16B011,MS3540,3,ELEC,3
CS16B012,MA2040,NULL,CORE,NULL
CS16B012,CS2200,NULL,CORE,NULL
CS16B012,CS2810,NULL,CORE,NULL
CS16B012,CS2800,NULL,CORE,NULL
CS16B012,CS2610,NULL,CORE,NULL
CS16B012,CS2600,1,CORE,1
CS16B012,MS3540,2,ELEC,2
CS16B012,MS3590,2,ELEC,3
CS16B012,MS3510,2,ELEC,4
CS16B012,HS3021,2,ELEC,5
CS16B012,HS3023,2,ELEC,6
CS16B013,MA2040,NULL,CORE,NULL
CS16B013,CS2200,NULL,CORE,NULL
CS16B013,CS2810,NULL,CORE,NULL
CS16B013,CS2800,NULL,CORE,NULL
CS16B013,CS2610,NULL,CORE,NULL
CS16B013,MS3510,4,ELEC,1
CS16B013,MS3510+,4,ELEC,2
CS16B013,MS3540,4,ELEC,3
CS16B013,HS4210,4,ELEC,4
CS16B013,GN6001,4,ELEC,5
CS16B013,CS2600,1,CORE,6
CS16B015,MA2040,NULL,CORE,NULL
CS16B015,CS2200,NULL,CORE,NULL
CS16B015,CS2810,NULL,CORE,NULL
CS16B015,CS2800,NULL,CORE,NULL
CS16B015,CS2610,NULL,CORE,NULL
CS16B015,CS2600,0,CORE,1
CS16B015,MS3540,1,ELEC,2
CS16B015,MS3510,1,ELEC,3
CS16B016,CS2810,NULL,CORE,NULL
CS16B016,CS2800,NULL,CORE,NULL
CS16B016,CS2610,NULL,CORE,NULL
CS16B016,CS2200,NULL,CORE,NULL
CS16B016,MA2040,NULL,CORE,NULL
CS16B016,CS2600,4,CORE,1
CS16B016,MS3510,2,ELEC,2
CS16B016,MS3510+,2,ELEC,3
CS16B016,MS3540,2,ELEC,4
CS16B016,MS3590,2,ELEC,5
CS16B017,CS2200,NULL,CORE,NULL
CS16B017,MA2040,NULL,CORE,NULL
CS16B017,CS2810,NULL,CORE,NULL
CS16B017,CS2800,NULL,CORE,NULL
CS16B017,CS2610,NULL,CORE,NULL
CS16B017,CS2600,1,CORE,1
CS16B017,MS3540,2,ELEC,2
CS16B017,MS3510,2,ELEC,3
CS16B017,MS3510+,2,ELEC,4
CS16B018,CS2810,NULL,CORE,NULL
CS16B018,CS2800,NULL,CORE,NULL
CS16B018,CS2610,NULL,CORE,NULL
CS16B018,MA2040,NULL,CORE,NULL
CS16B018,CS2200,NULL,CORE,NULL
CS16B018,CS2600,1,CORE,1
CS16B018,HS5930,2,ELEC,2
CS16B018,HS3021,2,ELEC,3
CS16B018,HS3028,2,ELEC,4
CS16B019,MA2040,NULL,CORE,NULL
CS16B019,CS2200,NULL,CORE,NULL
CS16B019,CS2810,NULL,CORE,NULL
CS16B019,CS2800,NULL,CORE,NULL
CS16B019,CS2610,NULL,CORE,NULL
CS16B019,CS2600,3,CORE,1
CS16B019,MS3540,4,ELEC,2
CS16B019,MS3510,4,ELEC,3
CS16B019,MS3510+,4,ELEC,4
CS16B020,MA2040,NULL,CORE,NULL
CS16B020,CS2200,NULL,CORE,NULL
CS16B020,CS2810,NULL,CORE,NULL
CS16B020,CS2800,NULL,CORE,NULL
CS16B020,CS2610,NULL,CORE,NULL
CS16B020,CS2600,1,CORE,1
CS16B020,MS3510,2,ELEC,2
CS16B020,MS3510+,2,ELEC,3
CS16B020,HS5930,2,ELEC,4
CS16B020,HS2370,2,ELEC,5
CS16B020,HS5920,2,ELEC,6
CS16B021,MA2040,NULL,CORE,NULL
CS16B021,CS2200,NULL,CORE,NULL
CS16B021,CS2810,NULL,CORE,NULL
CS16B021,CS2800,NULL,CORE,NULL
CS16B021,CS2610,NULL,CORE,NULL
CS16B021,CS2600,2,CORE,1
CS16B021,HS3021,1,ELEC,2
CS16B021,MS3540,1,ELEC,3
CS16B021,MS3590,1,ELEC,4
CS16B022,BT1010,NULL,CORE,NULL
CS16B022,MA2040,NULL,CORE,NULL
CS16B022,CS2200,NULL,CORE,NULL
CS16B022,CS2810,NULL,CORE,NULL
CS16B022,CS2800,NULL,CORE,NULL
CS16B022,CS2610,NULL,CORE,NULL
CS16B022,CS2600,1,CORE,1
CS16B022,HS1090,2,ELEC,2
CS16B022,HS4571,2,ELEC,3
CS16B022,HS1110,2,ELEC,4
CS16B023,MA2040,NULL,CORE,NULL
CS16B023,CS2200,NULL,CORE,NULL
CS16B023,CS2810,NULL,CORE,NULL
CS16B023,CS2800,NULL,CORE,NULL
CS16B023,CS2610,NULL,CORE,NULL
CS16B023,CS2600,0,CORE,1
CS16B023,HS3021,0,ELEC,2
CS16B023,CS3205,0,ELEC,3
CS16B023,MS3540,0,ELEC,4
CS16B024,MA2040,NULL,CORE,NULL
CS16B024,CS2200,NULL,CORE,NULL
CS16B024,CS2810,NULL,CORE,NULL
CS16B024,CS2800,NULL,CORE,NULL
CS16B024,CS2610,NULL,CORE,NULL
CS16B024,HS3002,0,ELEC,1
CS16B024,CS2600,0,CORE,2
CS16B025,MA2040,NULL,CORE,NULL
CS16B025,CS2200,NULL,CORE,NULL
CS16B025,CS2810,NULL,CORE,NULL
CS16B025,CS2800,NULL,CORE,NULL
CS16B025,CS2610,NULL,CORE,NULL
CS16B025,CS2600,1,CORE,1
CS16B025,CS6530,2,ELEC,2
CS16B025,CS3205,2,ELEC,3
CS16B025,CS6350,2,ELEC,4
CS16B026,MA2040,NULL,CORE,NULL
CS16B026,CS2200,NULL,CORE,NULL
CS16B026,CS2810,NULL,CORE,NULL
CS16B026,CS2800,NULL,CORE,NULL
CS16B026,CS2610,NULL,CORE,NULL
CS16B026,CS2600,4,CORE,1
CS16B026,MS3510,1,ELEC,2
CS16B026,HS3002C,1,ELEC,3
CS16B026,HS3002A,1,ELEC,4
CS16B026,HS3002D,1,ELEC,5
CS16B026,HS3002B,1,ELEC,6
CS16B026,HS3002,1,ELEC,7
CS16B027,AM1100,NULL,BACKLOG,NULL
CS16B027,CS1200,NULL,BACKLOG,NULL
CS16B027,CS2610,NULL,CORE,NULL
CS16B027,CS2200,NULL,CORE,NULL
CS16B027,CS2600,0,CORE,1
CS16B027,CS3205,0,ELEC,2
CS16B027,MS3540,0,ELEC,3
CS16B028,CS2200,NULL,CORE,NULL
CS16B028,MA2040,NULL,CORE,NULL
CS16B028,CS2810,NULL,CORE,NULL
CS16B028,CS2800,NULL,CORE,NULL
CS16B028,CS2610,NULL,CORE,NULL
CS16B028,CS2600,3,CORE,1
CS16B028,MS3510,4,ELEC,2
CS16B028,MS3510+,4,ELEC,3
CS16B028,MS3540,4,ELEC,4
CS16B029,CS2810,NULL,CORE,NULL
CS16B029,CS2800,NULL,CORE,NULL
CS16B029,CS2610,NULL,CORE,NULL
CS16B029,MA2040,NULL,CORE,NULL
CS16B029,CS2200,NULL,CORE,NULL
CS16B029,CS2600,1,CORE,1
CS16B029,CS6330,4,ELEC,2
CS16B029,MS3540,4,ELEC,3
CS16B030,MA2040,NULL,CORE,NULL
CS16B030,CS2200,NULL,CORE,NULL
CS16B030,CS2810,NULL,CORE,NULL
CS16B030,CS2800,NULL,CORE,NULL
CS16B030,CS2610,NULL,CORE,NULL
CS16B030,CS2600,2,CORE,1
CS16B030,MS3540,1,ELEC,2
CS16B030,MS3590,1,ELEC,3
CS16B030,MS3510,1,ELEC,4
CS16B031,MA2040,NULL,CORE,NULL
CS16B031,CS2200,NULL,CORE,NULL
CS16B031,CS2810,NULL,CORE,NULL
CS16B031,CS2800,NULL,CORE,NULL
CS16B031,CS2610,NULL,CORE,NULL
CS16B031,CS2600,0,CORE,1
CS16B031,MS3510,1,ELEC,2
CS16B031,HS1090,1,ELEC,3
CS16B032,MA2040,NULL,CORE,NULL
CS16B032,CS2200,NULL,CORE,NULL
CS16B032,CS2810,NULL,CORE,NULL
CS16B032,CS2800,NULL,CORE,NULL
CS16B032,CS2610,NULL,CORE,NULL
CS16B032,CS2600,4,CORE,1
CS16B032,MS3510,1,ELEC,2
CS16B032,HS3002C,1,ELEC,3
CS16B032,HS3002A,1,ELEC,4
CS16B032,HS3002D,1,ELEC,5
CS16B032,HS3002B,1,ELEC,6
CS16B032,HS3002,1,ELEC,7
CS16B033,MA2040,NULL,CORE,NULL
CS16B033,CS2200,NULL,CORE,NULL
CS16B033,CS2810,NULL,CORE,NULL
CS16B033,CS2800,NULL,CORE,NULL
CS16B033,CS2610,NULL,CORE,NULL
CS16B033,CS2600,4,CORE,1
CS16B033,MS3510,2,ELEC,2
CS16B033,HS1090,2,ELEC,3
CS16B034,MA2040,NULL,CORE,NULL
CS16B034,CS2200,NULL,CORE,NULL
CS16B034,CS2810,NULL,CORE,NULL
CS16B034,CS2800,NULL,CORE,NULL
CS16B034,CS2610,NULL,CORE,NULL
CS16B034,CS2600,4,CORE,1
CS16B034,MS3510,1,ELEC,2
CS16B034,MS3540,1,ELEC,3
CS16B035,MA2040,NULL,CORE,NULL
CS16B035,CS2200,NULL,CORE,NULL
CS16B035,CS2810,NULL,CORE,NULL
CS16B035,CS2800,NULL,CORE,NULL
CS16B035,CS2610,NULL,CORE,NULL
CS16B035,CS2600,0,CORE,1
CS16B035,MS3510,1,ELEC,2
CS16B035,MS3540,1,ELEC,3
CS16B036,CS2810,NULL,CORE,NULL
CS16B036,CS2800,NULL,CORE,NULL
CS16B036,CS2610,NULL,CORE,NULL
CS16B036,MA2040,NULL,CORE,NULL
CS16B036,CS2200,NULL,CORE,NULL
CS16B036,CS2600,0,CORE,1
CS16B036,MS3510,1,ELEC,2
CS16B036,MS3540,1,ELEC,3
CS16B037,BT1010,NULL,CORE,NULL
CS16B037,MA2040,NULL,CORE,NULL
CS16B037,CS2200,NULL,CORE,NULL
CS16B037,CS2810,NULL,CORE,NULL
CS16B037,CS2800,NULL,CORE,NULL
CS16B037,CS2610,NULL,CORE,NULL
CS16B037,CS2600,1,CORE,1
CS16B038,BT1010,NULL,CORE,NULL
CS16B038,MA2040,NULL,CORE,NULL
CS16B038,CS2200,NULL,CORE,NULL
CS16B038,CS2810,NULL,CORE,NULL
CS16B038,CS2800,NULL,CORE,NULL
CS16B038,CS2610,NULL,CORE,NULL
CS16B038,CS2600,1,CORE,1
CS16B038,MS3510,2,ELEC,2
CS16B038,MS3510+,2,ELEC,3
CS16B038,HS1090,2,ELEC,4
CS16B038,HS1110,2,ELEC,5
CS16B039,MA2040,NULL,CORE,NULL
CS16B039,CS2200,NULL,CORE,NULL
CS16B039,CS2810,NULL,CORE,NULL
CS16B039,CS2800,NULL,CORE,NULL
CS16B039,CS2610,NULL,CORE,NULL
CS16B039,CS2600,4,CORE,1
CS16B039,MS3510,1,ELEC,2
CS16B039,HS3002C,1,ELEC,3
CS16B039,HS3002A,1,ELEC,4
CS16B039,HS3002D,1,ELEC,5
CS16B039,HS3002B,1,ELEC,6
CS16B039,HS3002,1,ELEC,7
CS16B040,MA2040,NULL,CORE,NULL
CS16B040,CS2200,NULL,CORE,NULL
CS16B040,CS2810,NULL,CORE,NULL
CS16B040,CS2800,NULL,CORE,NULL
CS16B040,CS2610,NULL,CORE,NULL
CS16B040,CS2600,2,CORE,1
CS16B040,HS1090,1,ELEC,2
CS16B040,MS3540,1,ELEC,3
CS16B040,MS3510,1,ELEC,4
CS16B041,MA2040,NULL,CORE,NULL
CS16B041,CS2200,NULL,CORE,NULL
CS16B041,CS2810,NULL,CORE,NULL
CS16B041,CS2800,NULL,CORE,NULL
CS16B041,CS2610,NULL,CORE,NULL
CS16B041,CS2600,2,CORE,1
CS16B041,CS6530,1,ELEC,2
CS16B041,CS3205,1,ELEC,3
CS16B041,HS4002,1,ELEC,4
CS16B042,MA2040,NULL,CORE,NULL
CS16B042,CS2200,NULL,CORE,NULL
CS16B042,CS2810,NULL,CORE,NULL
CS16B042,CS2800,NULL,CORE,NULL
CS16B042,CS2610,NULL,CORE,NULL
CS16B042,CS2600,0,CORE,1
CS16B042,CS6350,1,ELEC,2
CS16B042,HS5920,1,ELEC,3
CS16B043,MA2040,NULL,CORE,NULL
CS16B043,CS2200,NULL,CORE,NULL
CS16B043,CS2810,NULL,CORE,NULL
CS16B043,CS2800,NULL,CORE,NULL
CS16B043,CS2610,NULL,CORE,NULL
CS16B043,CS2600,1,CORE,1
CS16B043,MS3590,2,ELEC,2
CS16B043,MS3540,2,ELEC,3
CS16B044,BT1010,NULL,CORE,NULL
CS16B044,MA2040,NULL,CORE,NULL
CS16B044,CS2200,NULL,CORE,NULL
CS16B044,CS2810,NULL,CORE,NULL
CS16B044,CS2800,NULL,CORE,NULL
CS16B044,CS2610,NULL,CORE,NULL
CS16B044,CS2600,1,CORE,1
CS16B044,HS1090,2,ELEC,2
CS16B044,HS1110,2,ELEC,3
CS16B044,HS4002,2,ELEC,4
CS16B044,HS3090,2,ELEC,5
CS16B045,MA2040,NULL,CORE,NULL
CS16B045,CS2200,NULL,CORE,NULL
CS16B045,CS2810,NULL,CORE,NULL
CS16B045,CS2800,NULL,CORE,NULL
CS16B045,CS2610,NULL,CORE,NULL
CS16B045,CS2600,1,CORE,1
CS16B045,HS4002,2,ELEC,2
CS16B045,HS1110,2,ELEC,3
CS16B045,HS1090,2,ELEC,4
CS16B045,HS3023,2,ELEC,5
CS16B046,CS2200,NULL,CORE,NULL
CS16B046,MA2040,NULL,CORE,NULL
CS16B046,CS2810,NULL,CORE,NULL
CS16B046,CS2800,NULL,CORE,NULL
CS16B046,CS2610,NULL,CORE,NULL
CS16B046,CS2600,4,CORE,1
CS16B046,MS3510,3,ELEC,2
CS16B046,MS3510+,3,ELEC,3
CS16B046,HS4030,3,ELEC,4
CS16B046,MS3540,3,ELEC,5
CS16B047,MA2040,NULL,CORE,NULL
CS16B047,CS2200,NULL,CORE,NULL
CS16B047,CS2810,NULL,CORE,NULL
CS16B047,CS2800,NULL,CORE,NULL
CS16B047,CS2610,NULL,CORE,NULL
CS16B047,CS2600,4,CORE,1
CS16B101,MA2040,NULL,CORE,NULL
CS16B101,CS2200,NULL,CORE,NULL
CS16B101,CS2810,NULL,CORE,NULL
CS16B101,CS2800,NULL,CORE,NULL
CS16B101,CS2610,NULL,CORE,NULL
CS16B101,CS2600,1,CORE,1
CS16B102,MA2040,NULL,CORE,NULL
CS16B102,CS2200,NULL,CORE,NULL
CS16B102,CS2810,NULL,CORE,NULL
CS16B102,CS2800,NULL,CORE,NULL
CS16B102,CS2610,NULL,CORE,NULL
CS16B102,MS3540,1,ELEC,1
CS16B102,MS3590,1,ELEC,2
CS16B102,CS2600,2,CORE,3
CS16B103,MA2040,NULL,CORE,NULL
CS16B103,CS2200,NULL,CORE,NULL
CS16B103,CS2810,NULL,CORE,NULL
CS16B103,CS2800,NULL,CORE,NULL
CS16B103,CS2610,NULL,CORE,NULL
CS16B103,CS2600,2,CORE,1
CS16B103,MS3510,4,ELEC,2
CS16B103,MS3510+,4,ELEC,3
CS16B103,MS3540,4,ELEC,4
CS16B104,MA2040,NULL,CORE,NULL
CS16B104,CS2200,NULL,CORE,NULL
CS16B104,CS2810,NULL,CORE,NULL
CS16B104,CS2800,NULL,CORE,NULL
CS16B104,CS2610,NULL,CORE,NULL
CS16B104,CS2600,0,CORE,1
CS16B104,MS3510,1,ELEC,2
CS16B105,MA2040,NULL,CORE,NULL
CS16B105,CS2200,NULL,CORE,NULL
CS16B105,CS2810,NULL,CORE,NULL
CS16B105,CS2800,NULL,CORE,NULL
CS16B105,CS2610,NULL,CORE,NULL
CS16B105,CS2600,1,CORE,1
CS16B105,MS3510,3,ELEC,2
CS16B105,HS1110,3,ELEC,3
CS16B105,HS1090,3,ELEC,4
CS16B105,MS3540,3,ELEC,5
CS16B106,MA2040,NULL,CORE,NULL
CS16B106,CS2200,NULL,CORE,NULL
CS16B106,CS2810,NULL,CORE,NULL
CS16B106,CS2800,NULL,CORE,NULL
CS16B106,CS2610,NULL,CORE,NULL
CS16B106,CS2600,1,CORE,1
CS16B106,MS3590,3,ELEC,2
CS16B106,MS3540,3,ELEC,3
CS16B106,HS1090,3,ELEC,4
CS16B106,HS1110,3,ELEC,5
CS16B107,MA2040,NULL,CORE,NULL
CS16B107,CS2200,NULL,CORE,NULL
CS16B107,CS2810,NULL,CORE,NULL
CS16B107,CS2800,NULL,CORE,NULL
CS16B107,CS2610,NULL,CORE,NULL
CS16B107,HS3021,1,ELEC,1
CS16B107,MS3540,1,ELEC,2
CS16B107,CS2600,2,CORE,3
CS16B108,MA2040,NULL,CORE,NULL
CS16B108,CS2200,NULL,CORE,NULL
CS16B108,CS2810,NULL,CORE,NULL
CS16B108,CS2800,NULL,CORE,NULL
CS16B108,CS2610,NULL,CORE,NULL
CS16B108,CS2600,4,CORE,1
CS16B108,HS3021,1,ELEC,2
CS16B108,MS3540,1,ELEC,3
CS16B108,MS3590,1,ELEC,4
CS16B108,MS3530,1,ELEC,5
CS16B109,BT1010,NULL,CORE,NULL
CS16B109,MA2040,NULL,CORE,NULL
CS16B109,CS2200,NULL,CORE,NULL
CS16B109,CS2810,NULL,CORE,NULL
CS16B109,CS2800,NULL,CORE,NULL
CS16B109,CS2610,NULL,CORE,NULL
CS16B109,CS2600,0,CORE,1
CS16B110,MA2040,NULL,CORE,NULL
CS16B110,CS2200,NULL,CORE,NULL
CS16B110,CS2810,NULL,CORE,NULL
CS16B110,CS2800,NULL,CORE,NULL
CS16B110,CS2610,NULL,CORE,NULL
CS16B110,CS2600,2,CORE,1
CS16B110,MS3510,4,ELEC,2
CS16B110,MS3510+,4,ELEC,3
CS16B110,HS4030,4,ELEC,4
CS16B110,MS3540,4,ELEC,5
CS16B111,MA2040,NULL,CORE,NULL
CS16B111,CS2200,NULL,CORE,NULL
CS16B111,BT1010,NULL,CORE,NULL
CS16B111,CS2810,NULL,CORE,NULL
CS16B111,CS2800,NULL,CORE,NULL
CS16B111,CS2610,NULL,CORE,NULL
CS16B111,CS2600,2,CORE,1
CS16B111,HS1090,1,ELEC,2
CS16B111,HS1110,1,ELEC,3
CS16B111,MS3530,1,ELEC,4
CS16B112,MA2040,NULL,CORE,NULL
CS16B112,CS2200,NULL,CORE,NULL
CS16B112,CS2810,NULL,CORE,NULL
CS16B112,CS2800,NULL,CORE,NULL
CS16B112,CS2610,NULL,CORE,NULL
CS16B112,CS2600,1,CORE,1
CS16B112,HS3021,3,ELEC,2
CS16B112,MS3540,3,ELEC,3
CS16B112,MS3590,3,ELEC,4
CS16B112,HS3023,3,ELEC,5
CS16B112,HS4450,3,ELEC,6
CS16B113,BT1010,NULL,CORE,NULL
CS16B113,MA2040,NULL,CORE,NULL
CS16B113,CS2200,NULL,CORE,NULL
CS16B113,CS2810,NULL,CORE,NULL
CS16B113,CS2800,NULL,CORE,NULL
CS16B113,CS2610,NULL,CORE,NULL
CS16B113,CS2600,2,CORE,1
CS16B113,MS3510,4,ELEC,2
CS16B114,CS2810,NULL,CORE,NULL
CS16B114,CS2800,NULL,CORE,NULL
CS16B114,CS2610,NULL,CORE,NULL
CS16B114,MA2040,NULL,CORE,NULL
CS16B114,CS2200,NULL,CORE,NULL
CS16B114,CS2600,0,CORE,1
CS16B114,HS1090,0,ELEC,2
CS16B114,HS3028,0,ELEC,3
CS16B115,MA2040,NULL,CORE,NULL
CS16B115,BT1010,NULL,CORE,NULL
CS16B115,CS2200,NULL,CORE,NULL
CS16B115,CS2810,NULL,CORE,NULL
CS16B115,CS2800,NULL,CORE,NULL
CS16B115,CS2610,NULL,CORE,NULL
CS16B115,CS2600,1,CORE,1
CS16B115,HS3028,2,ELEC,2
CS16B115,MS3510,3,ELEC,3
CS16B115,MS3510+,3,ELEC,4
CS17B001,CY1002slotP1,NULL,CORE,NULL
CS17B001,PH1020,NULL,CORE,NULL
CS17B001,CS1200,NULL,CORE,NULL
CS17B001,MA1102,NULL,CORE,NULL
CS17B001,GN1102,NULL,CORE,NULL
CS17B001,ME1480slotA1,NULL,CORE,NULL
CS17B001,EE1100,NULL,CORE,NULL
CS17B002,CY1002slotP1,NULL,CORE,NULL
CS17B002,PH1020,NULL,CORE,NULL
CS17B002,CS1200,NULL,CORE,NULL
CS17B002,MA1102,NULL,CORE,NULL
CS17B002,GN1102,NULL,CORE,NULL
CS17B002,ME1480slotA1,NULL,CORE,NULL
CS17B002,EE1100,NULL,CORE,NULL
CS17B003,CY1002slotP1,NULL,CORE,NULL
CS17B003,PH1020,NULL,CORE,NULL
CS17B003,CS1200,NULL,CORE,NULL
CS17B003,MA1102,NULL,CORE,NULL
CS17B003,GN1102,NULL,CORE,NULL
CS17B003,ME1480slotA1,NULL,CORE,NULL
CS17B003,EE1100,NULL,CORE,NULL
CS17B004,CY1002slotP1,NULL,CORE,NULL
CS17B004,PH1020,NULL,CORE,NULL
CS17B004,CS1200,NULL,CORE,NULL
CS17B004,MA1102,NULL,CORE,NULL
CS17B004,GN1102,NULL,CORE,NULL
CS17B004,ME1480slotA1,NULL,CORE,NULL
CS17B004,EE1100,NULL,CORE,NULL
CS17B005,CY1002slotP1,NULL,CORE,NULL
CS17B005,PH1020,NULL,CORE,NULL
CS17B005,CS1200,NULL,CORE,NULL
CS17B005,MA1102,NULL,CORE,NULL
CS17B005,GN1102,NULL,CORE,NULL
CS17B005,ME1480slotA1,NULL,CORE,NULL
CS17B005,EE1100,NULL,CORE,NULL
CS17B006,CY1002slotP1,NULL,CORE,NULL
CS17B006,PH1020,NULL,CORE,NULL
CS17B006,CS1200,NULL,CORE,NULL
CS17B006,MA1102,NULL,CORE,NULL
CS17B006,GN1102,NULL,CORE,NULL
CS17B006,ME1480slotA1,NULL,CORE,NULL
CS17B006,EE1100,NULL,CORE,NULL
CS17B007,CY1002slotP1,NULL,CORE,NULL
CS17B007,PH1020,NULL,CORE,NULL
CS17B007,CS1200,NULL,CORE,NULL
CS17B007,MA1102,NULL,CORE,NULL
CS17B007,GN1102,NULL,CORE,NULL
CS17B007,ME1480slotA1,NULL,CORE,NULL
CS17B007,EE1100,NULL,CORE,NULL
CS17B008,CY1002slotP1,NULL,CORE,NULL
CS17B008,PH1020,NULL,CORE,NULL
CS17B008,CS1200,NULL,CORE,NULL
CS17B008,MA1102,NULL,CORE,NULL
CS17B008,GN1102,NULL,CORE,NULL
CS17B008,ME1480slotA1,NULL,CORE,NULL
CS17B008,EE1100,NULL,CORE,NULL
CS17B009,CY1002slotP1,NULL,CORE,NULL
CS17B009,PH1020,NULL,CORE,NULL
CS17B009,CS1200,NULL,CORE,NULL
CS17B009,MA1102,NULL,CORE,NULL
CS17B009,GN1102,NULL,CORE,NULL
CS17B009,ME1480slotA1,NULL,CORE,NULL
CS17B009,EE1100,NULL,CORE,NULL
CS17B010,CY1002slotP1,NULL,CORE,NULL
CS17B010,PH1020,NULL,CORE,NULL
CS17B010,CS1200,NULL,CORE,NULL
CS17B010,MA1102,NULL,CORE,NULL
CS17B010,GN1102,NULL,CORE,NULL
CS17B010,ME1480slotA1,NULL,CORE,NULL
CS17B010,EE1100,NULL,CORE,NULL
CS17B011,CY1002slotP1,NULL,CORE,NULL
CS17B011,PH1020,NULL,CORE,NULL
CS17B011,CS1200,NULL,CORE,NULL
CS17B011,MA1102,NULL,CORE,NULL
CS17B011,GN1102,NULL,CORE,NULL
CS17B011,ME1480slotA1,NULL,CORE,NULL
CS17B011,EE1100,NULL,CORE,NULL
CS17B012,CY1002slotP1,NULL,CORE,NULL
CS17B012,PH1020,NULL,CORE,NULL
CS17B012,CS1200,NULL,CORE,NULL
CS17B012,MA1102,NULL,CORE,NULL
CS17B012,GN1102,NULL,CORE,NULL
CS17B012,ME1480slotA1,NULL,CORE,NULL
CS17B012,EE1100,NULL,CORE,NULL
CS17B013,CY1002slotP1,NULL,CORE,NULL
CS17B013,PH1020,NULL,CORE,NULL
CS17B013,CS1200,NULL,CORE,NULL
CS17B013,MA1102,NULL,CORE,NULL
CS17B013,GN1102,NULL,CORE,NULL
CS17B013,ME1480slotA1,NULL,CORE,NULL
CS17B013,EE1100,NULL,CORE,NULL
CS17B014,CY1002slotP1,NULL,CORE,NULL
CS17B014,PH1020,NULL,CORE,NULL
CS17B014,CS1200,NULL,CORE,NULL
CS17B014,MA1102,NULL,CORE,NULL
CS17B014,GN1102,NULL,CORE,NULL
CS17B014,ME1480slotA1,NULL,CORE,NULL
CS17B014,EE1100,NULL,CORE,NULL
CS17B015,CY1002slotP1,NULL,CORE,NULL
CS17B015,PH1020,NULL,CORE,NULL
CS17B015,CS1200,NULL,CORE,NULL
CS17B015,MA1102,NULL,CORE,NULL
CS17B015,GN1102,NULL,CORE,NULL
CS17B015,ME1480slotA1,NULL,CORE,NULL
CS17B015,EE1100,NULL,CORE,NULL
CS17B016,CY1002slotP1,NULL,CORE,NULL
CS17B016,PH1020,NULL,CORE,NULL
CS17B016,CS1200,NULL,CORE,NULL
CS17B016,MA1102,NULL,CORE,NULL
CS17B016,GN1102,NULL,CORE,NULL
CS17B016,ME1480slotA1,NULL,CORE,NULL
CS17B016,EE1100,NULL,CORE,NULL
CS17B017,CY1002slotR2,NULL,CORE,NULL
CS17B017,PH1020,NULL,CORE,NULL
CS17B017,CS1200,NULL,CORE,NULL
CS17B017,MA1102,NULL,CORE,NULL
CS17B017,GN1102,NULL,CORE,NULL
CS17B017,ME1480slotA1,NULL,CORE,NULL
CS17B017,EE1100,NULL,CORE,NULL
CS17B018,CS1200,NULL,CORE,NULL
CS17B018,MA1102,NULL,CORE,NULL
CS17B018,GN1102,NULL,CORE,NULL
CS17B018,ME1480slotA1,NULL,CORE,NULL
CS17B018,EE1100,NULL,CORE,NULL
CS17B018,CY1002slotP1,NULL,CORE,NULL
CS17B018,PH1020,NULL,CORE,NULL
CS17B018,HS3002C,0,ELEC,1
CS17B018,HS3002B,0,ELEC,2
CS17B018,HS3002,0,ELEC,3
CS17B018,HS4030,0,ELEC,4
CS17B018,HS4210,0,ELEC,5
CS17B018,HS1090,0,ELEC,6
CS17B018,HS5920,0,ELEC,7
CS17B018,HS3002D,0,ELEC,8
CS17B018,HS3002A,0,ELEC,9
CS17B018,HS3028,0,ELEC,10
CS17B019,CY1002slotP1,NULL,CORE,NULL
CS17B019,PH1020,NULL,CORE,NULL
CS17B019,CS1200,NULL,CORE,NULL
CS17B019,MA1102,NULL,CORE,NULL
CS17B019,GN1102,NULL,CORE,NULL
CS17B019,ME1480slotA1,NULL,CORE,NULL
CS17B019,EE1100,NULL,CORE,NULL
CS17B020,CY1002slotP1,NULL,CORE,NULL
CS17B020,PH1020,NULL,CORE,NULL
CS17B020,CS1200,NULL,CORE,NULL
CS17B020,MA1102,NULL,CORE,NULL
CS17B020,GN1102,NULL,CORE,NULL
CS17B020,ME1480slotA1,NULL,CORE,NULL
CS17B020,EE1100,NULL,CORE,NULL
CS17B021,CY1002slotP1,NULL,CORE,NULL
CS17B021,PH1020,NULL,CORE,NULL
CS17B021,CS1200,NULL,CORE,NULL
CS17B021,MA1102,NULL,CORE,NULL
CS17B021,GN1102,NULL,CORE,NULL
CS17B021,ME1480slotA1,NULL,CORE,NULL
CS17B021,EE1100,NULL,CORE,NULL
CS17B022,CY1002slotP1,NULL,CORE,NULL
CS17B022,PH1020,NULL,CORE,NULL
CS17B022,CS1200,NULL,CORE,NULL
CS17B022,MA1102,NULL,CORE,NULL
CS17B022,GN1102,NULL,CORE,NULL
CS17B022,ME1480slotA1,NULL,CORE,NULL
CS17B022,EE1100,NULL,CORE,NULL
CS17B023,CY1002slotP1,NULL,CORE,NULL
CS17B023,PH1020,NULL,CORE,NULL
CS17B023,CS1200,NULL,CORE,NULL
CS17B023,MA1102,NULL,CORE,NULL
CS17B023,GN1102,NULL,CORE,NULL
CS17B023,ME1480slotA1,NULL,CORE,NULL
CS17B023,EE1100,NULL,CORE,NULL
CS17B024,CY1002slotP1,NULL,CORE,NULL
CS17B024,PH1020,NULL,CORE,NULL
