Rollno,CGPA,Max Credits
ME17B032,0.1,63
ME17B033,0.1,63
ME17B034,0.1,63
ME17B035,0.1,63
ME17B036,0.1,63
ME17B037,0.1,63
ME17B038,0.1,63
ME17B039,0.1,63
ME17B040,0.1,63
ME17B041,0.1,63
ME17B042,0.1,63
ME17B043,0.1,63
ME17B044,0.1,63
ME17B045,0.1,63
ME17B046,0.1,63
ME17B047,0.1,63
ME17B048,0.1,63
ME17B049,0.1,63
ME17B050,0.1,63
ME17B051,0.1,63
ME17B052,0.1,63
ME17B053,0.1,63
ME17B054,0.1,63
ME17B055,0.1,63
ME17B056,0.1,63
ME17B057,0.1,63
ME17B058,0.1,63
ME17B059,0.1,63
ME17B060,0.1,63
ME17B061,0.1,63
ME17B062,0.1,63
ME17B063,0.1,63
EE17B073,0.1,63
ME17B065,0.1,63
ME17B067,0.1,63
ME17B068,0.1,63
ME17B069,0.1,63
EE17B069,0.1,63
ME17B071,0.1,63
ME17B072,0.1,63
ME17B073,0.1,63
ME17B074,0.1,63
ME17B075,0.1,63
EE17B155,0.1,63
ME17B102,0.1,63
ME17B103,0.1,63
ME17B104,0.1,63
ME17B105,0.1,63
ME17B106,0.1,63
EE17B156,0.1,63
ME17B108,0.1,63
ME17B109,0.1,63
ME17B110,0.1,63
ME17B111,0.1,63
ME17B112,0.1,63
ME17B113,0.1,63
ME17B114,0.1,63
ME17B115,0.1,63
ME17B116,0.1,63
ME17B117,0.1,63
ME17B118,0.1,63
ME17B119,0.1,63
ME17B120,0.1,63
ME17B121,0.1,63
ME17B122,0.1,63
ME17B123,0.1,63
ME17B124,0.1,63
ME17B125,0.1,63
EE17B158,0.1,63
ME17B127,0.1,63
ME17B128,0.1,63
ME17B129,0.1,63
ME17B130,0.1,63
EE17B157,0.1,63
ME17B132,0.1,63
ME17B133,0.1,63
ME17B134,0.1,63
ME17B135,0.1,63
EE17B154,0.1,63
ME17B137,0.1,63
ME17B138,0.1,63
ME17B139,0.1,63
ME17B140,0.1,63
ME17B141,0.1,63
ME17B142,0.1,63
ME17B143,0.1,63
ME17B144,0.1,63
ME17B145,0.1,63
ME17B146,0.1,63
ME17B147,0.1,63
ME17B148,0.1,63
ME17B149,0.1,63
ME17B150,0.1,63
ME17B151,0.1,63
ME17B152,0.1,63
ME17B153,0.1,63
ME17B154,0.1,63
ME17B155,0.1,63
ME17B156,0.1,63
ME17B157,0.1,63
ME17B158,0.1,63
ME17B159,0.1,63
ME17B160,0.1,63
ME17B161,0.1,63
ME17B162,0.1,63
ME17B163,0.1,63
ME17B164,0.1,63
ME17B165,0.1,63
ME17B166,0.1,63
ME17B167,0.1,63
ME17B168,0.1,63
ME17B169,0.1,63
ME17B170,0.1,63
ME17B171,0.1,63
ME17B172,0.1,63
MM17B001,0.1,63
MM17B002,0.1,63
MM17B003,0.1,63
MM17B004,0.1,63
EE17B067,0.1,63
MM17B007,0.1,63
MM17B008,0.1,63
MM17B009,0.1,63
MM17B010,0.1,63
MM17B011,0.1,63
MM17B012,0.1,63
MM17B013,0.1,63
MM17B014,0.1,63
MM17B015,0.1,63
MM17B016,0.1,63
MM17B017,0.1,63
MM17B018,0.1,63
MM17B019,0.1,63
MM17B020,0.1,63
MM17B021,0.1,63
MM17B022,0.1,63
MM17B023,0.1,63
MM17B024,0.1,63
MM17B025,0.1,63
MM17B026,0.1,63
MM17B027,0.1,63
MM17B028,0.1,63
MM17B029,0.1,63
CH17B075,0.1,63
CH17B077,0.1,63
MM17B032,0.1,63
MM17B034,0.1,63
MM17B035,0.1,63
MM17B036,0.1,63
MM17B037,0.1,63
MM17B101,0.1,63
MM17B102,0.1,63
MM17B103,0.1,63
MM17B104,0.1,63
MM17B105,0.1,63
MM17B106,0.1,63
ME17B183,0.1,63
MM17B108,0.1,63
MM17B110,0.1,63
MM17B111,0.1,63
MM17B112,0.1,63
MM17B113,0.1,63
ME17B076,0.1,63
NA17B002,0.1,63
NA17B003,0.1,63
NA17B004,0.1,63
NA17B005,0.1,63
NA17B006,0.1,63
NA17B007,0.1,63
NA17B008,0.1,63
NA17B009,0.1,63
NA17B010,0.1,63
NA17B011,0.1,63
NA17B012,0.1,63
NA17B013,0.1,63
NA17B014,0.1,63
NA17B015,0.1,63
NA17B016,0.1,63
NA17B017,0.1,63
ME17B079,0.1,63
NA17B019,0.1,63
NA17B020,0.1,63
CH17B078,0.1,63
NA17B022,0.1,63
CH17B076,0.1,63
NA17B024,0.1,63
NA17B025,0.1,63
NA17B026,0.1,63
NA17B027,0.1,63
NA17B028,0.1,63
NA17B029,0.1,63
NA17B030,0.1,63
NA17B031,0.1,63
NA17B032,0.1,63
NA17B033,0.1,63
NA17B034,0.1,63
NA17B035,0.1,63
NA17B036,0.1,63
NA17B101,0.1,63
ME17B181,0.1,63
NA17B103,0.1,63
NA17B104,0.1,63
NA17B105,0.1,63
NA17B106,0.1,63
NA17B107,0.1,63
NA17B108,0.1,63
NA17B109,0.1,63
NA17B111,0.1,63
NA17B112,0.1,63
ME17B178,0.1,63
NA17B114,0.1,63
NA17B115,0.1,63
NA17B116,0.1,63
NA17B117,0.1,63
ME17B184,0.1,63
PH17B001,0.1,63
PH17B002,0.1,63
PH17B004,0.1,63
PH17B006,0.1,63
PH17B007,0.1,63
PH17B008,0.1,63
PH17B009,0.1,63
PH17B010,0.1,63
AE17B029,0.1,63
CE17B005,0.1,63
CE17B102,0.1,63
CE17B119,0.1,63
CE17B127,0.1,63
CS17B037,0.1,63
ED17B007,0.1,63
EE17B018,0.1,63
EE17B103,0.1,63
ME17B066,0.1,63
NA17B110,0.1,63
