RollNo,CourseNo,ColorGroup,Type,SortOrder
CS15B058,MA2031,3,ELEC,3
CS15B058,MA5440,4,ELEC,12
CS15B059,CS4900,0,ELEC,8
CS15B059,CS5691,0,ELEC,1
CS15B059,CS6570,0,ELEC,7
CS15B059,ED1031,0,ELEC,6
CS15B059,ED1090,0,ELEC,9
CS15B059,GN6101,0,ELEC,10
CS15B059,GN6106,0,ELEC,11
CS15B059,GN6107,0,ELEC,12
CS15B059,HS2050,1,ELEC,5
CS15B059,HS3007,1,ELEC,3
CS15B059,HS3060,1,ELEC,4
CS15B059,HS4300,1,ELEC,2
CS15B060,CH2061,0,ELEC,10
CS15B060,CS5020,0,ELEC,3
CS15B060,CS6100,0,ELEC,2
CS15B060,CS7011,0,ELEC,1
CS15B060,GN6101,0,ELEC,7
CS15B060,GN6106,0,ELEC,6
CS15B060,GN6107,0,ELEC,8
CS15B060,HS1110,0,ELEC,11
CS15B060,HS2050,0,ELEC,12
CS15B060,HS4001,0,ELEC,9
CS15B060,MA2031,0,ELEC,4
CS15B060,MS3510,0,ELEC,5
CS15B061,BT6270,5,ELEC,5
CS15B061,CS4910,1,ELEC,1
CS15B061,CS6014,3,ELEC,7
CS15B061,CS6024,5,ELEC,8
CS15B061,CS6100,3,ELEC,3
CS15B061,CS6251,2,ELEC,2
CS15B061,CS6360,2,ELEC,6
CS15B061,CS7011,4,ELEC,4
CS15B061,MS3510,2,ELEC,9
CS16B001,CS3100,NULL,CORE,NULL
CS16B001,CS3300,NULL,CORE,NULL
CS16B001,CS3500,NULL,CORE,NULL
CS16B001,CS3700,2,ELEC,3
CS16B001,CS6014,2,ELEC,1
CS16B001,CS6100,2,ELEC,2
CS16B001,HS4002,1,ELEC,5
CS16B001,HS4031,1,ELEC,6
CS16B001,MA5440,1,ELEC,4
CS16B002,CS3100,NULL,CORE,NULL
CS16B002,CS3300,NULL,CORE,NULL
CS16B002,CS3500,NULL,CORE,NULL
CS16B002,CS3700,1,ELEC,1
CS16B002,CS6700,1,ELEC,2
CS16B002,HS3002,2,ELEC,4
CS16B002,HS3002A,2,ELEC,5
CS16B002,HS3002C,2,ELEC,3
CS16B003,CS3100,NULL,CORE,NULL
CS16B003,CS3300,NULL,CORE,NULL
CS16B003,CS3500,NULL,CORE,NULL
CS16B003,CS3700,1,ELEC,1
CS16B003,CS6014,1,ELEC,2
CS16B003,EE1100,NULL,CORE,NULL
CS16B003,HS1090,2,ELEC,4
CS16B003,HS4031,2,ELEC,3
CS16B004,CS3100,NULL,CORE,NULL
CS16B004,CS3300,NULL,CORE,NULL
CS16B004,CS3500,NULL,CORE,NULL
CS16B004,CS6014,1,ELEC,2
CS16B004,CS6100,1,ELEC,1
CS16B004,HS1090,2,ELEC,4
CS16B004,HS4031,2,ELEC,3
CS16B005,CS3100,NULL,CORE,NULL
CS16B005,CS3300,NULL,CORE,NULL
CS16B005,CS3500,NULL,CORE,NULL
CS16B005,CS3700,1,ELEC,1
CS16B005,CS6014,1,ELEC,2
CS16B005,HS1090,2,ELEC,4
CS16B005,HS4031,2,ELEC,3
CS16B006,CS3100,NULL,CORE,NULL
CS16B006,CS3300,NULL,CORE,NULL
CS16B006,CS3500,NULL,CORE,NULL
CS16B006,CS3700,2,ELEC,8
CS16B006,CS5020,1,ELEC,3
CS16B006,CS5691,1,ELEC,1
CS16B006,CS6700,1,ELEC,2
CS16B006,HS1090,2,ELEC,4
CS16B006,HS3002,2,ELEC,5
CS16B006,HS3002A,2,ELEC,6
CS16B006,HS3002C,2,ELEC,7
CS16B006,MA2031,2,ELEC,9
CS16B007,CS3100,NULL,CORE,NULL
CS16B007,CS3300,NULL,CORE,NULL
CS16B007,CS3500,NULL,CORE,NULL
CS16B007,CS5691,1,ELEC,1
CS16B007,HS1110,5,ELEC,2
CS16B007,MA2031,2,ELEC,3
CS16B008,CS3100,NULL,CORE,NULL
CS16B008,CS3300,NULL,CORE,NULL
CS16B008,CS3500,NULL,CORE,NULL
CS16B008,CS3700,4,ELEC,8
CS16B008,CS6014,4,ELEC,7
CS16B008,CS6023,4,ELEC,10
CS16B008,CS6100,4,ELEC,6
CS16B008,CS6700,4,ELEC,9
CS16B008,HS1090,2,ELEC,4
CS16B008,HS1110,2,ELEC,5
CS16B008,HS3002,2,ELEC,2
CS16B008,HS3002A,2,ELEC,3
CS16B008,HS3002C,2,ELEC,1
CS16B009,CS3100,NULL,CORE,NULL
CS16B009,CS3300,NULL,CORE,NULL
CS16B009,CS3500,NULL,CORE,NULL
CS16B009,CS3700,1,ELEC,3
CS16B009,CS6014,1,ELEC,2
CS16B009,CS6100,1,ELEC,1
CS16B009,HS1090,3,ELEC,4
CS16B009,HS4031,3,ELEC,5
CS16B010,CS3100,NULL,CORE,NULL
CS16B010,CS3300,NULL,CORE,NULL
CS16B010,CS3500,NULL,CORE,NULL
CS16B010,CS3700,1,ELEC,2
CS16B010,CS6100,1,ELEC,1
CS16B010,HS1090,5,ELEC,6
CS16B010,HS1110,5,ELEC,7
CS16B010,HS3002,5,ELEC,4
CS16B010,HS3002A,5,ELEC,5
CS16B010,HS3002C,5,ELEC,3
CS16B011,CS3100,NULL,CORE,NULL
CS16B011,CS3300,NULL,CORE,NULL
CS16B011,CS3500,NULL,CORE,NULL
CS16B011,CS3700,1,ELEC,3
CS16B011,CS5691,4,ELEC,5
CS16B011,CS6014,1,ELEC,1
CS16B011,CS6100,4,ELEC,2
CS16B011,CS6700,4,ELEC,4
CS16B012,CS3100,NULL,CORE,NULL
CS16B012,CS3300,NULL,CORE,NULL
CS16B012,CS3500,NULL,CORE,NULL
CS16B012,CS5691,2,ELEC,2
CS16B012,CS6014,2,ELEC,1
CS16B012,CS6023,5,ELEC,5
CS16B012,CS6700,2,ELEC,3
CS16B012,HS1090,5,ELEC,6
CS16B012,MA5890,5,ELEC,4
CS16B013,CS3100,NULL,CORE,NULL
CS16B013,CS3300,NULL,CORE,NULL
CS16B013,CS3500,NULL,CORE,NULL
CS16B013,CS3700,4,ELEC,4
CS16B013,CS6014,4,ELEC,5
CS16B013,HS4031,1,ELEC,2
CS16B013,HS5920,1,ELEC,3
CS16B013,MA5440,1,ELEC,1
CS16B015,CS3100,NULL,CORE,NULL
CS16B015,CS3300,NULL,CORE,NULL
CS16B015,CS3500,NULL,CORE,NULL
CS16B015,CS3700,4,ELEC,1
CS16B015,EE1100,NULL,CORE,NULL
CS16B015,HS1110,4,ELEC,2
CS16B016,CS3100,NULL,CORE,NULL
CS16B016,CS3300,NULL,CORE,NULL
CS16B016,CS3500,NULL,CORE,NULL
CS16B016,CS5691,4,ELEC,1
CS16B016,HS1090,1,ELEC,3
CS16B016,HS1110,1,ELEC,2
CS16B016,MA2031,1,ELEC,4
CS16B017,CS3100,NULL,CORE,NULL
CS16B017,CS3300,NULL,CORE,NULL
CS16B017,CS3500,NULL,CORE,NULL
CS16B017,CS5020,1,ELEC,3
CS16B017,CS6014,1,ELEC,1
CS16B017,CS6100,1,ELEC,2
CS16B017,MA5440,2,ELEC,4
CS16B017,MA6470,2,ELEC,5
CS16B018,CS3100,NULL,CORE,NULL
CS16B018,CS3300,NULL,CORE,NULL
CS16B018,CS3500,NULL,CORE,NULL
CS16B018,CS3700,1,ELEC,2
CS16B018,CS6120,1,ELEC,1
CS16B018,HS1090,2,ELEC,4
CS16B018,HS4031,2,ELEC,5
CS16B018,MA5440,2,ELEC,3
CS16B019,CS3100,NULL,CORE,NULL
CS16B019,CS3300,NULL,CORE,NULL
CS16B019,CS3500,NULL,CORE,NULL
CS16B019,CS3700,1,ELEC,2
CS16B019,CS5691,1,ELEC,1
CS16B020,CS3100,NULL,CORE,NULL
CS16B020,CS3300,NULL,CORE,NULL
CS16B020,CS3500,NULL,CORE,NULL
CS16B020,CS3700,1,ELEC,1
CS16B020,HS1090,2,ELEC,3
CS16B020,HS4031,2,ELEC,2
CS16B021,CS3100,NULL,CORE,NULL
CS16B021,CS3300,NULL,CORE,NULL
CS16B021,CS3500,NULL,CORE,NULL
CS16B021,CS5691,1,ELEC,1
CS16B021,CS6023,1,ELEC,2
CS16B021,CS6100,2,ELEC,3
CS16B021,HS1090,2,ELEC,4
CS16B022,CS3100,NULL,CORE,NULL
CS16B022,CS3300,NULL,CORE,NULL
CS16B022,CS3500,NULL,CORE,NULL
CS16B022,CS3700,2,ELEC,2
CS16B022,CS5691,1,ELEC,1
CS16B022,CS6023,1,ELEC,3
CS16B022,MA2031,2,ELEC,4
CS16B023,CS3100,NULL,CORE,NULL
CS16B023,CS3300,NULL,CORE,NULL
CS16B023,CS3500,NULL,CORE,NULL
CS16B023,MA5310,0,ELEC,2
CS16B023,MS3510,0,ELEC,1
CS16B024,CS3100,NULL,CORE,NULL
CS16B024,CS3300,NULL,CORE,NULL
CS16B024,CS3500,NULL,CORE,NULL
CS16B024,CS3700,3,ELEC,1
CS16B024,CS6023,1,ELEC,2
CS16B025,CS3100,NULL,CORE,NULL
CS16B025,CS3300,NULL,CORE,NULL
CS16B025,CS3500,NULL,CORE,NULL
CS16B025,CS6700,1,ELEC,1
CS16B025,CS7111,2,ELEC,2
CS16B026,CS3100,NULL,CORE,NULL
CS16B026,CS3300,NULL,CORE,NULL
CS16B026,CS3500,NULL,CORE,NULL
CS16B026,CS3700,2,ELEC,3
CS16B026,CS6014,2,ELEC,2
CS16B026,CS6100,2,ELEC,1
CS16B026,HS1090,4,ELEC,7
CS16B026,HS1110,4,ELEC,8
CS16B026,HS3002,4,ELEC,5
CS16B026,HS3002A,4,ELEC,6
CS16B026,HS3002C,4,ELEC,4
CS16B027,CS2300,NULL,BACKLOG,NULL
CS16B027,CS2700,NULL,CORE,NULL
CS16B027,CS2710,NULL,CORE,NULL
CS16B027,MA1101,NULL,BACKLOG,NULL
CS16B027,MA2130,NULL,BACKLOG,NULL
CS16B027,PH1020,NULL,CORE,NULL
CS16B028,CS3100,NULL,CORE,NULL
CS16B028,CS3300,NULL,CORE,NULL
CS16B028,CS3500,NULL,CORE,NULL
CS16B028,CS3700,2,ELEC,1
CS16B028,HS1090,1,ELEC,3
CS16B028,HS4031,1,ELEC,2
CS16B029,CS3100,NULL,CORE,NULL
CS16B029,CS3300,NULL,CORE,NULL
CS16B029,CS3500,NULL,CORE,NULL
CS16B029,CS3700,2,ELEC,3
CS16B029,CS5691,1,ELEC,2
CS16B029,CS6600,1,ELEC,1
CS16B030,AM6516,2,ELEC,5
CS16B030,CS3100,NULL,CORE,NULL
CS16B030,CS3300,NULL,CORE,NULL
CS16B030,CS3500,NULL,CORE,NULL
CS16B030,CS5691,1,ELEC,2
CS16B030,CS6014,2,ELEC,4
CS16B030,CS6023,1,ELEC,1
CS16B030,CS6700,1,ELEC,3
CS16B030,MA2020,2,ELEC,7
CS16B030,MA2031,2,ELEC,6
CS16B031,AM6516,2,ELEC,5
CS16B031,CS3100,NULL,CORE,NULL
CS16B031,CS3300,NULL,CORE,NULL
CS16B031,CS3500,NULL,CORE,NULL
CS16B031,CS3700,1,ELEC,1
CS16B031,CS5691,1,ELEC,2
CS16B031,CS6600,1,ELEC,3
CS16B031,MA5440,2,ELEC,4
CS16B032,CS3100,NULL,CORE,NULL
CS16B032,CS3300,NULL,CORE,NULL
CS16B032,CS3500,NULL,CORE,NULL
CS16B032,CS3700,3,ELEC,2
CS16B032,CS5691,3,ELEC,1
CS16B032,HS3002,4,ELEC,4
CS16B032,HS3002A,4,ELEC,5
CS16B032,HS3002C,4,ELEC,3
CS16B033,CS3100,NULL,CORE,NULL
CS16B033,CS3300,NULL,CORE,NULL
CS16B033,CS3500,NULL,CORE,NULL
CS16B033,CS3700,1,ELEC,2
CS16B033,CS5691,1,ELEC,1
CS16B033,HS1090,4,ELEC,3
CS16B033,HS4031,4,ELEC,4
CS16B034,CS3100,NULL,CORE,NULL
CS16B034,CS3300,NULL,CORE,NULL
CS16B034,CS3500,NULL,CORE,NULL
CS16B034,CS3700,2,ELEC,2
CS16B034,HS1090,1,ELEC,1
CS16B035,CS3100,NULL,CORE,NULL
CS16B035,CS3300,NULL,CORE,NULL
CS16B035,CS3500,NULL,CORE,NULL
CS16B035,CS3700,2,ELEC,1
CS16B035,HS1090,3,ELEC,2
CS16B036,CS3100,NULL,CORE,NULL
CS16B036,CS3300,NULL,CORE,NULL
CS16B036,CS3500,NULL,CORE,NULL
CS16B036,CS3700,2,ELEC,1
CS16B036,HS1090,1,ELEC,3
CS16B036,HS4031,1,ELEC,2
CS16B038,CS3100,NULL,CORE,NULL
CS16B038,CS3300,NULL,CORE,NULL
CS16B038,CS3500,NULL,CORE,NULL
CS16B038,CS3700,2,ELEC,3
CS16B038,CS5691,1,ELEC,1
CS16B038,CS6023,1,ELEC,2
CS16B038,HS1090,2,ELEC,4
CS16B038,MA2031,2,ELEC,5
CS16B039,AM6516,2,ELEC,5
CS16B039,CS3100,NULL,CORE,NULL
CS16B039,CS3300,NULL,CORE,NULL
CS16B039,CS3500,NULL,CORE,NULL
CS16B039,CS3700,2,ELEC,1
CS16B039,HS3002,1,ELEC,3
CS16B039,HS3002A,1,ELEC,4
CS16B039,HS3002C,1,ELEC,2
CS16B040,CS3100,NULL,CORE,NULL
CS16B040,CS3300,NULL,CORE,NULL
CS16B040,CS3500,NULL,CORE,NULL
CS16B041,BT1010,NULL,CORE,NULL
CS16B041,CS3100,NULL,CORE,NULL
CS16B041,CS3300,NULL,CORE,NULL
CS16B041,CS3500,NULL,CORE,NULL
CS16B041,CS7111,4,ELEC,1
CS16B042,BT1010,NULL,CORE,NULL
CS16B042,CS3100,NULL,CORE,NULL
CS16B042,CS3300,NULL,CORE,NULL
CS16B042,CS3500,NULL,CORE,NULL
CS16B042,CS6700,2,ELEC,1
CS16B043,CS3100,NULL,CORE,NULL
CS16B043,CS3300,NULL,CORE,NULL
CS16B043,CS3500,NULL,CORE,NULL
CS16B043,CS5691,1,ELEC,1
CS16B043,CS6023,1,ELEC,2
CS16B043,CS6100,2,ELEC,3
CS16B043,HS1090,2,ELEC,4
CS16B044,CS3100,NULL,CORE,NULL
CS16B044,CS3300,NULL,CORE,NULL
CS16B044,CS3500,NULL,CORE,NULL
CS16B044,CS3700,0,ELEC,2
CS16B044,CS5691,0,ELEC,1
CS16B044,HS1090,2,ELEC,4
CS16B044,HS4031,2,ELEC,5
CS16B044,MA2031,2,ELEC,3
CS16B045,CS3100,NULL,CORE,NULL
CS16B045,CS3300,NULL,CORE,NULL
CS16B045,CS3500,NULL,CORE,NULL
CS16B045,CS5691,1,ELEC,1
CS16B045,CS6100,1,ELEC,2
CS16B045,HS1090,2,ELEC,3
CS16B045,HS1110,2,ELEC,4
CS16B045,HS4031,2,ELEC,5
CS16B046,CS3100,NULL,CORE,NULL
CS16B046,CS3300,NULL,CORE,NULL
CS16B046,CS3500,NULL,CORE,NULL
CS16B046,CS5691,4,ELEC,1
CS16B046,HS1090,3,ELEC,4
CS16B046,HS1110,3,ELEC,3
CS16B046,HS5920,3,ELEC,2
CS16B047,CS3100,NULL,CORE,NULL
CS16B047,CS3300,NULL,CORE,NULL
CS16B047,CS3500,NULL,CORE,NULL
CS16B047,CS3700,4,ELEC,2
CS16B047,CS5020,4,ELEC,4
CS16B047,CS5691,4,ELEC,1
CS16B047,CS6023,4,ELEC,3
CS16B047,HS1090,5,ELEC,5
CS16B047,HS1110,5,ELEC,6
CS16B101,CS3100,NULL,CORE,NULL
CS16B101,CS3300,NULL,CORE,NULL
CS16B101,CS3500,NULL,CORE,NULL
CS16B101,CS6230,4,ELEC,1
CS16B101,HS1090,2,ELEC,2
CS16B101,HS1110,2,ELEC,3
CS16B101,HS3002,2,ELEC,7
CS16B101,HS3002A,2,ELEC,6
CS16B101,HS3002C,2,ELEC,5
CS16B101,HS5920,2,ELEC,4
CS16B102,CS3100,NULL,CORE,NULL
CS16B102,CS3300,NULL,CORE,NULL
CS16B102,CS5691,3,ELEC,3
CS16B102,CS6014,1,ELEC,1
CS16B102,CS6023,3,ELEC,5
CS16B102,CS6100,2,ELEC,2
CS16B102,HS1090,3,ELEC,4
CS16B103,CS3100,NULL,CORE,NULL
CS16B103,CS3300,NULL,CORE,NULL
CS16B103,CS3500,NULL,CORE,NULL
CS16B103,CS3700,1,ELEC,1
CS16B103,CS6014,1,ELEC,2
CS16B103,EE1100,NULL,CORE,NULL
CS16B103,HS1090,2,ELEC,4
CS16B103,HS4031,2,ELEC,3
CS16B105,CS3100,NULL,CORE,NULL
CS16B105,CS3300,NULL,CORE,NULL
CS16B105,CS3500,NULL,CORE,NULL
CS16B105,CS5691,1,ELEC,1
CS16B105,CS6014,1,ELEC,2
CS16B105,HS1090,4,ELEC,4
CS16B105,HS1110,4,ELEC,3
CS16B106,CS3100,NULL,CORE,NULL
CS16B106,CS3300,NULL,CORE,NULL
CS16B106,CS3500,NULL,CORE,NULL
CS16B106,CS5691,1,ELEC,1
CS16B106,HS1110,3,ELEC,3
CS16B106,MA2031,3,ELEC,2
CS16B106,MS4110,4,ELEC,4
CS16B107,CS3100,NULL,CORE,NULL
CS16B107,CS3300,NULL,CORE,NULL
CS16B107,CS3500,NULL,CORE,NULL
CS16B107,CS5691,1,ELEC,1
CS16B107,CS6023,1,ELEC,2
CS16B107,CS6100,4,ELEC,3
CS16B107,HS1090,4,ELEC,4
CS16B108,CS3100,NULL,CORE,NULL
CS16B108,CS3300,NULL,CORE,NULL
CS16B108,CS3500,NULL,CORE,NULL
CS16B108,CS5691,1,ELEC,1
CS16B108,CS6023,1,ELEC,2
CS16B108,CS6100,2,ELEC,3
CS16B108,HS1090,2,ELEC,4
CS16B109,CS3100,NULL,CORE,NULL
CS16B109,CS3300,NULL,CORE,NULL
CS16B109,CS3500,NULL,CORE,NULL
CS16B109,CS3700,4,ELEC,1
CS16B109,CS5020,0,ELEC,2
CS16B110,CS3100,NULL,CORE,NULL
CS16B110,CS3300,NULL,CORE,NULL
CS16B110,CS3500,NULL,CORE,NULL
CS16B110,CS5691,5,ELEC,1
CS16B110,HS1090,4,ELEC,3
CS16B110,HS1110,4,ELEC,2
CS16B110,MA2031,4,ELEC,4
CS16B111,CS3700,3,ELEC,2
CS16B111,CS5691,3,ELEC,1
CS16B111,HS1090,2,ELEC,6
CS16B111,HS3002,2,ELEC,3
CS16B111,HS3002A,2,ELEC,4
CS16B111,HS3002C,2,ELEC,5
CS16B112,CS3100,NULL,CORE,NULL
CS16B112,CS3300,NULL,CORE,NULL
CS16B112,CS3500,NULL,CORE,NULL
CS16B112,CS3700,1,ELEC,2
CS16B112,CS6014,1,ELEC,1
CS16B112,CS6023,4,ELEC,7
CS16B112,CS6100,4,ELEC,6
CS16B112,CS6230,4,ELEC,8
CS16B112,CS6700,4,ELEC,10
CS16B112,HS4002,1,ELEC,5
CS16B112,HS5920,1,ELEC,4
CS16B112,MS3610,1,ELEC,3
CS16B112,MS4110,4,ELEC,9
CS16B113,CS3100,NULL,CORE,NULL
CS16B113,CS3300,NULL,CORE,NULL
CS16B113,CS3500,NULL,CORE,NULL
CS16B113,CS3700,2,ELEC,4
CS16B113,CS5020,1,ELEC,2
CS16B113,CS5691,1,ELEC,1
CS16B113,CS6023,1,ELEC,3
CS16B113,MA2031,2,ELEC,5
CS16B114,CS3100,NULL,CORE,NULL
CS16B114,CS3300,NULL,CORE,NULL
CS16B114,CS3500,NULL,CORE,NULL
CS16B114,CS3700,1,ELEC,1
CS16B114,CS6600,1,ELEC,2
CS16B114,MS3510,2,ELEC,3
CS16B114,MS4110,2,ELEC,4
CS16B115,CS3100,NULL,CORE,NULL
CS16B115,CS3300,NULL,CORE,NULL
CS16B115,CS3500,NULL,CORE,NULL
CS16B115,CS5691,1,ELEC,1
CS16B115,CS6023,1,ELEC,2
CS16B115,CS6700,1,ELEC,3
CS16B115,HS1090,2,ELEC,4
CS16B115,MA2010,2,ELEC,6
CS16B115,MA2031,2,ELEC,5
CS17B001,CH2061,4,ELEC,10
CS17B001,CS2300,NULL,CORE,NULL
CS17B001,CS2310,NULL,CORE,NULL
CS17B001,CS2700,NULL,CORE,NULL
CS17B001,CS2710,NULL,CORE,NULL
CS17B001,HS1090,3,ELEC,4
CS17B001,HS1110,3,ELEC,5
CS17B001,HS3002,3,ELEC,1
CS17B001,HS3002A,3,ELEC,2
CS17B001,HS3002C,3,ELEC,3
CS17B001,HS4031,3,ELEC,7
CS17B001,HS5920,3,ELEC,6
CS17B001,MA2130,NULL,CORE,NULL
CS17B001,MS3510,4,ELEC,8
CS17B001,MS3610,4,ELEC,9
CS17B002,BT6270,2,ELEC,10
CS17B002,CH2061,2,ELEC,7
CS17B002,CS2300,NULL,CORE,NULL
CS17B002,CS2310,NULL,CORE,NULL
CS17B002,CS2700,NULL,CORE,NULL
CS17B002,CS2710,NULL,CORE,NULL
CS17B002,HS1090,1,ELEC,1
CS17B002,HS1110,1,ELEC,2
CS17B002,HS3002,1,ELEC,3
CS17B002,HS3002A,1,ELEC,4
CS17B002,HS3002C,1,ELEC,5
CS17B002,HS4571,1,ELEC,6
CS17B002,MA2130,NULL,CORE,NULL
CS17B002,MA5400,2,ELEC,13
CS17B002,MA5440,2,ELEC,11
CS17B002,MA5470,2,ELEC,12
CS17B002,MS3510,2,ELEC,8
CS17B002,MS3610,2,ELEC,9
CS17B003,CS2300,NULL,CORE,NULL
CS17B003,CS2310,NULL,CORE,NULL
CS17B003,CS2700,NULL,CORE,NULL
CS17B003,CS2710,NULL,CORE,NULL
CS17B003,EE3301,4,ELEC,6
CS17B003,HS1090,1,ELEC,1
CS17B003,HS1110,1,ELEC,5
CS17B003,HS3002,1,ELEC,4
CS17B003,HS3002A,1,ELEC,3
CS17B003,HS3002C,1,ELEC,2
CS17B003,MA2130,NULL,CORE,NULL
CS17B003,MS3510,4,ELEC,7
CS17B003,PH3500,4,ELEC,8
CS17B004,CS2300,NULL,CORE,NULL
CS17B004,CS2310,NULL,CORE,NULL
CS17B004,CS2700,NULL,CORE,NULL
CS17B004,CS2710,NULL,CORE,NULL
CS17B004,HS1090,5,ELEC,6
CS17B004,HS1110,5,ELEC,7
CS17B004,HS3002,5,ELEC,3
CS17B004,HS3002A,5,ELEC,4
CS17B004,HS3002C,5,ELEC,5
CS17B004,MA2130,NULL,CORE,NULL
CS17B004,MS3510,1,ELEC,1
CS17B004,MS3610,1,ELEC,2
CS17B005,CS2300,NULL,CORE,NULL
CS17B005,CS2310,NULL,CORE,NULL
CS17B005,CS2700,NULL,CORE,NULL
CS17B005,CS2710,NULL,CORE,NULL
CS17B005,HS1090,3,ELEC,4
CS17B005,HS1110,3,ELEC,5
CS17B005,HS3002,3,ELEC,2
CS17B005,HS3002A,3,ELEC,1
CS17B005,HS3002C,3,ELEC,3
CS17B005,HS4571,3,ELEC,6
CS17B005,MA2130,NULL,CORE,NULL
CS17B005,MS3510,2,ELEC,7
CS17B005,MS3610,2,ELEC,8
CS17B005,PH3500,2,ELEC,9
CS17B006,CS2300,NULL,CORE,NULL
CS17B006,CS2310,NULL,CORE,NULL
CS17B006,CS2700,NULL,CORE,NULL
CS17B006,CS2710,NULL,CORE,NULL
CS17B006,HS1090,5,ELEC,4
CS17B006,HS3002,5,ELEC,1
CS17B006,HS3002A,5,ELEC,2
CS17B006,HS3002C,5,ELEC,3
CS17B006,MA2130,NULL,CORE,NULL
CS17B006,MS3510,3,ELEC,5
CS17B006,MS3610,3,ELEC,6
CS17B006,PH3500,3,ELEC,7
CS17B007,CS2300,NULL,CORE,NULL
CS17B007,CS2310,NULL,CORE,NULL
CS17B007,CS2700,NULL,CORE,NULL
CS17B007,CS2710,NULL,CORE,NULL
CS17B007,HS1090,1,ELEC,3
CS17B007,HS1110,1,ELEC,4
CS17B007,HS3002,1,ELEC,1
CS17B007,HS3002A,1,ELEC,2
CS17B007,HS3002C,1,ELEC,5
CS17B007,MA2130,NULL,CORE,NULL
CS17B007,MS3510,2,ELEC,6
CS17B007,MS4110,2,ELEC,7
CS17B008,CS2300,NULL,CORE,NULL
CS17B008,CS2310,NULL,CORE,NULL
CS17B008,CS2700,NULL,CORE,NULL
CS17B008,CS2710,NULL,CORE,NULL
CS17B008,HS1090,1,ELEC,4
CS17B008,HS1110,1,ELEC,5
CS17B008,HS3002,1,ELEC,1
CS17B008,HS3002A,1,ELEC,2
CS17B008,HS3002C,1,ELEC,3
CS17B008,HS4031,1,ELEC,7
CS17B008,HS4290,1,ELEC,6
CS17B008,MA2130,NULL,CORE,NULL
CS17B008,MS3510,2,ELEC,8
CS17B008,MS3610,2,ELEC,9
CS17B009,CS2300,NULL,CORE,NULL
CS17B009,CS2310,NULL,CORE,NULL
CS17B009,CS2700,NULL,CORE,NULL
CS17B009,CS2710,NULL,CORE,NULL
CS17B009,HS1090,1,ELEC,5
CS17B009,HS1110,1,ELEC,6
CS17B009,HS3002,1,ELEC,3
CS17B009,HS3002A,1,ELEC,2
CS17B009,HS3002C,1,ELEC,4
CS17B009,HS5920,1,ELEC,1
CS17B009,MA2130,NULL,CORE,NULL
CS17B009,MS3510,4,ELEC,7
CS17B009,MS3610,4,ELEC,8
CS17B010,CS2300,NULL,CORE,NULL
CS17B010,CS2310,NULL,CORE,NULL
CS17B010,CS2700,NULL,CORE,NULL
CS17B010,CS2710,NULL,CORE,NULL
CS17B010,HS1090,1,ELEC,4
CS17B010,HS1110,1,ELEC,5
CS17B010,HS3002,1,ELEC,2
CS17B010,HS3002A,1,ELEC,1
CS17B010,HS3002C,1,ELEC,3
CS17B010,HS5920,1,ELEC,6
CS17B010,MA2130,NULL,CORE,NULL
CS17B010,MS3510,2,ELEC,7
CS17B010,MS3610,2,ELEC,8
CS17B010,MS3830,2,ELEC,9
CS17B011,CS2300,NULL,CORE,NULL
CS17B011,CS2310,NULL,CORE,NULL
CS17B011,CS2700,NULL,CORE,NULL
CS17B011,CS2710,NULL,CORE,NULL
CS17B011,HS3002,1,ELEC,1
CS17B011,HS3002A,1,ELEC,2
CS17B011,HS3002C,1,ELEC,3
CS17B011,MA2130,NULL,CORE,NULL
CS17B011,MS3510,5,ELEC,4
CS17B011,MS3520,5,ELEC,5
CS17B012,CS2300,NULL,CORE,NULL
CS17B012,CS2310,NULL,CORE,NULL
CS17B012,CS2700,NULL,CORE,NULL
CS17B012,CS2710,NULL,CORE,NULL
CS17B012,EE3301,1,ELEC,15
CS17B012,HS1090,2,ELEC,6
CS17B012,HS1110,2,ELEC,5
CS17B012,HS3002,2,ELEC,1
CS17B012,HS3002A,2,ELEC,2
CS17B012,HS3002C,2,ELEC,3
CS17B012,HS4002,2,ELEC,7
CS17B012,HS4031,2,ELEC,9
CS17B012,HS4290,2,ELEC,8
CS17B012,HS4350,10,ELEC,50
CS17B012,HS5920,2,ELEC,4
CS17B012,MA2130,NULL,CORE,NULL
CS17B012,MS3510,1,ELEC,11
CS17B012,MS3520,1,ELEC,12
CS17B012,MS3610,1,ELEC,13
CS17B012,MS3710,1,ELEC,14
CS17B013,BT2010,1,ELEC,20
CS17B013,CS2300,NULL,CORE,NULL
CS17B013,CS2310,NULL,CORE,NULL
CS17B013,CS2700,NULL,CORE,NULL
CS17B013,CS2710,NULL,CORE,NULL
CS17B013,HS1090,4,ELEC,7
CS17B013,HS1110,4,ELEC,6
CS17B013,HS3002,4,ELEC,1
CS17B013,HS3002A,4,ELEC,2
CS17B013,HS3002C,4,ELEC,3
CS17B013,HS4002,4,ELEC,4
CS17B013,HS4031,4,ELEC,10
CS17B013,HS4290,4,ELEC,8
CS17B013,HS4350,10,ELEC,50
CS17B013,HS4571,4,ELEC,11
CS17B013,HS5920,4,ELEC,9
CS17B013,MA2130,NULL,CORE,NULL
CS17B013,MA5330,1,ELEC,19
CS17B013,MA5370,1,ELEC,18
CS17B013,MA5400,1,ELEC,17
CS17B013,MA5440,1,ELEC,16
